order_id,order_date,customer_id,segment,category,sub_category,city,state,region,sales,quantity,discount,profit
ORD00248,2023-07-14,CUST7340,Home Office,Furniture,Bookcases,Siliguri,West Bengal,East,11499.63,2,0.18,1682.87
ORD00869,2023-07-15,CUST5129,Corporate,Office Supplies,Art,Kolkata,West Bengal,East,675.49,1,0.14,204.22
ORD00415,2023-07-15,CUST2276,Corporate,Technology,Phones,New Delhi,Delhi,East,19753.76,2,0.09,5643.93
ORD00338,2023-07-15,CUST7841,Corporate,Office Supplies,Binders,Ahmedabad,Gujarat,West,972.67,2,0.06,351.81
ORD00188,2023-07-17,CUST8242,Corporate,Technology,Phones,Bhilai,Chhattisgarh,Central,8935.66,1,0.05,2821.79
ORD00850,2023-07-17,CUST5775,Home Office,Furniture,Bookcases,Surat,Gujarat,West,16037.89,3,0.05,4220.5
ORD01142,2023-07-19,CUST3293,Home Office,Furniture,Chairs,Bhilai,Chhattisgarh,Central,6568.02,1,0.08,1570.61
ORD00565,2023-07-20,CUST9598,Consumer,Furniture,Bookcases,Noida,Uttar Pradesh,Central,26222.29,3,0.06,6695.05
ORD00191,2023-07-20,CUST5742,Corporate,Furniture,Chairs,Bhopal,Madhya Pradesh,Central,5512.23,1,0.16,918.7
ORD01107,2023-07-20,CUST8592,Corporate,Technology,Accessories,Chennai,Tamil Nadu,South,10959.93,1,0.03,3615.64
ORD01050,2023-07-20,CUST7438,Consumer,Technology,Phones,Margao,Goa,West,55690.18,5,0.04,17983.29
ORD00102,2023-07-20,CUST8933,Home Office,Office Supplies,Binders,Ahmedabad,Gujarat,West,624.83,1,0.03,238.34
ORD00068,2023-07-21,CUST2193,Home Office,Furniture,Bookcases,Siliguri,West Bengal,East,24842.87,3,0.09,5732.97
ORD00924,2023-07-21,CUST8499,Consumer,Furniture,Furnishings,Margao,Goa,West,8969.95,1,0.03,2496.79
ORD00533,2023-07-22,CUST6031,Consumer,Technology,Machines,Siliguri,West Bengal,East,27658.83,3,0.09,7902.52
ORD00182,2023-07-22,CUST1430,Corporate,Technology,Machines,Patna,Bihar,East,8969.61,1,0.24,1298.24
ORD00373,2023-07-23,CUST5961,Consumer,Office Supplies,Storage,Cuttack,Odisha,East,600.6,1,0.08,208.9
ORD00657,2023-07-24,CUST4513,Consumer,Technology,Phones,Panaji,Goa,West,9717.86,1,0.12,2539.89
ORD00056,2023-07-25,CUST5564,Corporate,Furniture,Chairs,Siliguri,West Bengal,East,5910.25,1,0.17,925.7
ORD00116,2023-07-26,CUST9199,Corporate,Office Supplies,Binders,Warangal,Telangana,South,457.78,1,0.2,114.44
ORD00626,2023-07-26,CUST9904,Corporate,Technology,Copiers,Nagpur,Maharashtra,West,11284.7,1,0.11,3043.07
ORD00222,2023-07-27,CUST1436,Corporate,Furniture,Furnishings,Siliguri,West Bengal,East,15278.02,2,0.11,3261.6
ORD01043,2023-07-28,CUST3003,Home Office,Furniture,Tables,Bengaluru,Karnataka,South,5802.63,1,0.14,1079.56
ORD00900,2023-07-29,CUST8361,Home Office,Office Supplies,Art,Gaya,Bihar,East,2332.28,4,0.07,827.58
ORD00933,2023-07-29,CUST7662,Consumer,Office Supplies,Art,Nagpur,Maharashtra,West,1424.94,3,0.08,495.63
ORD00730,2023-07-31,CUST2128,Consumer,Office Supplies,Art,Kanpur,Uttar Pradesh,Central,2669.93,4,0.15,785.27
ORD00532,2023-08-01,CUST3999,Home Office,Office Supplies,Binders,Coimbatore,Tamil Nadu,South,552.57,1,0.05,203.58
ORD00688,2023-08-02,CUST1781,Home Office,Technology,Machines,Warangal,Telangana,South,10332.7,1,0.07,3110.92
ORD00471,2023-08-03,CUST4951,Home Office,Office Supplies,Paper,Mumbai,Maharashtra,West,563.9,1,0.06,203.96
ORD00009,2023-08-03,CUST7065,Consumer,Furniture,Furnishings,Bhilai,Chhattisgarh,Central,16990.15,2,0.07,4201.86
ORD00960,2023-08-03,CUST3409,Home Office,Technology,Machines,Bhilai,Chhattisgarh,Central,33774.9,3,0.05,10665.76
ORD00876,2023-08-04,CUST3378,Corporate,Office Supplies,Paper,Thiruvananthapuram,Kerala,South,474.39,1,0.13,147.23
ORD01137,2023-08-04,CUST2520,Consumer,Technology,Machines,Coimbatore,Tamil Nadu,South,8257.91,1,0.1,2293.87
ORD00706,2023-08-04,CUST8687,Corporate,Office Supplies,Binders,Siliguri,West Bengal,East,572.97,1,0.09,195.19
ORD00496,2023-08-05,CUST2892,Corporate,Furniture,Chairs,Jaipur,Rajasthan,West,6523.28,1,0.18,954.62
ORD00077,2023-08-05,CUST1320,Corporate,Office Supplies,Art,Siliguri,West Bengal,East,543.06,1,0.15,159.72
ORD00434,2023-08-05,CUST6680,Corporate,Furniture,Bookcases,Mumbai,Maharashtra,West,12216.03,2,0.06,3118.98
ORD00587,2023-08-05,CUST2744,Home Office,Technology,Copiers,Raipur,Chhattisgarh,Central,22560.05,2,0.09,6445.73
ORD01114,2023-08-05,CUST5718,Consumer,Office Supplies,Storage,Kochi,Kerala,South,534.21,1,0.18,143.32
ORD00374,2023-08-06,CUST8357,Consumer,Furniture,Tables,Margao,Goa,West,6682.76,1,0.17,1046.7
ORD00898,2023-08-06,CUST4104,Home Office,Furniture,Tables,Mysuru,Karnataka,South,30178.02,6,0.31,-437.36
ORD00112,2023-08-06,CUST5632,Corporate,Office Supplies,Art,Bhopal,Madhya Pradesh,Central,1187.24,2,0.15,349.19
ORD00511,2023-08-08,CUST5965,Corporate,Furniture,Furnishings,Raipur,Chhattisgarh,Central,6357.38,1,0.06,1623.16
ORD00368,2023-08-08,CUST8212,Corporate,Furniture,Furnishings,Noida,Uttar Pradesh,Central,7513.25,1,0.05,1977.17
ORD00274,2023-08-08,CUST7329,Consumer,Furniture,Chairs,Noida,Uttar Pradesh,Central,7097.42,1,0.09,1637.86
ORD00172,2023-08-08,CUST8267,Corporate,Furniture,Furnishings,Kochi,Kerala,South,21074.42,3,0.08,5039.53
ORD00980,2023-08-10,CUST9419,Consumer,Furniture,Tables,Kanpur,Uttar Pradesh,Central,7733.12,1,0.05,2035.03
ORD01163,2023-08-11,CUST5213,Corporate,Office Supplies,Paper,Mysuru,Karnataka,South,1148.15,2,0.11,374.12
ORD00386,2023-08-11,CUST5560,Consumer,Office Supplies,Art,Bengaluru,Karnataka,South,471.73,1,0.11,153.71
ORD00768,2023-08-11,CUST3315,Home Office,Furniture,Chairs,Noida,Uttar Pradesh,Central,12292.94,2,0.24,970.5
ORD00468,2023-08-11,CUST8940,Home Office,Furniture,Bookcases,Warangal,Telangana,South,33815.64,5,0.24,2669.66
ORD00582,2023-08-12,CUST5067,Corporate,Furniture,Furnishings,Noida,Uttar Pradesh,Central,22379.7,3,0.17,3505.25
ORD00155,2023-08-13,CUST5332,Consumer,Furniture,Furnishings,Indore,Madhya Pradesh,Central,5797.72,1,0.09,1337.94
ORD00174,2023-08-13,CUST8048,Home Office,Office Supplies,Storage,Warangal,Telangana,South,4784.58,8,0.12,1522.37
ORD00146,2023-08-13,CUST7302,Consumer,Technology,Copiers,Bhilai,Chhattisgarh,Central,29196.98,3,0.25,3892.93
ORD00846,2023-08-13,CUST2276,Consumer,Technology,Copiers,Hyderabad,Telangana,South,18345.55,2,0.09,5241.59
ORD00787,2023-08-13,CUST1245,Corporate,Furniture,Chairs,Ahmedabad,Gujarat,West,31971.21,4,0.09,7377.97
ORD00262,2023-08-14,CUST9938,Home Office,Technology,Accessories,Mysuru,Karnataka,South,10367.22,1,0.12,2709.61
ORD01032,2023-08-14,CUST9457,Home Office,Office Supplies,Art,Nagpur,Maharashtra,West,2926.59,5,0.08,1017.94
ORD00535,2023-08-15,CUST2963,Home Office,Office Supplies,Binders,Bhubaneswar,Odisha,East,470.69,1,0.2,117.67
ORD01091,2023-08-15,CUST9399,Corporate,Technology,Accessories,Lucknow,Uttar Pradesh,Central,23508.55,2,0.15,5531.43
ORD00233,2023-08-15,CUST6772,Consumer,Office Supplies,Paper,Patna,Bihar,East,1794.43,3,0.03,684.48
ORD00875,2023-08-16,CUST5937,Corporate,Furniture,Bookcases,Margao,Goa,West,20103.43,3,0.04,5444.68
ORD00739,2023-08-16,CUST7046,Corporate,Technology,Phones,Kanpur,Uttar Pradesh,Central,12050.16,1,0.03,3975.31
ORD00534,2023-08-17,CUST2929,Corporate,Office Supplies,Storage,Bhilai,Chhattisgarh,Central,515.72,1,0.09,175.68
ORD00998,2023-08-17,CUST3025,Corporate,Office Supplies,Paper,Panaji,Goa,West,668.78,1,0.06,241.9
ORD00825,2023-08-17,CUST8270,Consumer,Furniture,Bookcases,Bhopal,Madhya Pradesh,Central,5444.41,1,0.28,151.24
ORD00766,2023-08-17,CUST2823,Home Office,Furniture,Chairs,Indore,Madhya Pradesh,Central,22665.69,3,0.21,2582.17
ORD01121,2023-08-17,CUST4714,Home Office,Furniture,Bookcases,Raipur,Chhattisgarh,Central,14829.86,2,0.14,2759.05
ORD00627,2023-08-17,CUST5767,Consumer,Technology,Copiers,Udaipur,Rajasthan,West,9434.88,1,0.08,2768.93
ORD00256,2023-08-18,CUST9476,Home Office,Furniture,Tables,Cuttack,Odisha,East,7331.98,1,0.11,1565.25
ORD00478,2023-08-18,CUST2655,Home Office,Furniture,Tables,Gaya,Bihar,East,10508.92,1,0.03,2925.17
ORD00144,2023-08-19,CUST5712,Corporate,Technology,Machines,Hyderabad,Telangana,South,7049.86,1,0.17,1528.89
ORD00723,2023-08-19,CUST1688,Consumer,Furniture,Tables,Bhubaneswar,Odisha,East,43484.47,6,0.17,6810.82
ORD00098,2023-08-19,CUST2524,Consumer,Office Supplies,Paper,Thiruvananthapuram,Kerala,South,618.75,1,0.07,219.56
ORD00126,2023-08-19,CUST4920,Consumer,Furniture,Tables,Kochi,Kerala,South,7713.44,1,0.07,1907.62
ORD00860,2023-08-19,CUST7959,Consumer,Office Supplies,Art,Hyderabad,Telangana,South,687.53,1,0.12,218.76
ORD00678,2023-08-21,CUST4638,Corporate,Office Supplies,Storage,Coimbatore,Tamil Nadu,South,1179.37,3,0.13,366.01
ORD00220,2023-08-21,CUST9452,Home Office,Office Supplies,Binders,Hyderabad,Telangana,South,1324.6,2,0.05,488.01
ORD00735,2023-08-21,CUST3126,Consumer,Technology,Machines,New Delhi,Delhi,East,13850.25,1,0.01,4756.65
ORD00159,2023-08-21,CUST2902,Corporate,Furniture,Chairs,New Delhi,Delhi,East,12183.02,2,0.17,1908.18
ORD00444,2023-08-21,CUST4287,Corporate,Office Supplies,Storage,Bhubaneswar,Odisha,East,536.7,2,0.13,166.56
ORD00540,2023-08-21,CUST8029,Corporate,Office Supplies,Binders,Margao,Goa,West,410.5,1,0.19,106.42
ORD00156,2023-08-22,CUST7242,Home Office,Technology,Phones,Warangal,Telangana,South,7908.37,1,0.26,961.83
ORD01052,2023-08-23,CUST9055,Consumer,Office Supplies,Storage,Mysuru,Karnataka,South,3823.53,7,0.13,1186.61
ORD00472,2023-08-23,CUST3885,Consumer,Office Supplies,Binders,Margao,Goa,West,570.26,1,0.18,153.0
ORD00813,2023-08-24,CUST1392,Consumer,Technology,Accessories,Bhopal,Madhya Pradesh,Central,12977.71,1,0.12,3391.9
ORD00622,2023-08-24,CUST3200,Corporate,Office Supplies,Paper,Margao,Goa,West,1537.88,3,0.02,596.32
ORD00357,2023-08-25,CUST4043,Corporate,Office Supplies,Art,Udaipur,Rajasthan,West,566.36,1,0.03,216.03
ORD01047,2023-08-25,CUST8786,Corporate,Office Supplies,Art,Jaipur,Rajasthan,West,523.44,1,0.03,199.66
ORD00997,2023-08-27,CUST7219,Corporate,Office Supplies,Paper,Bengaluru,Karnataka,South,1682.2,3,0.07,596.91
ORD00583,2023-08-27,CUST3263,Consumer,Office Supplies,Art,Bhilai,Chhattisgarh,Central,940.79,2,0.12,299.34
ORD00689,2023-08-27,CUST8807,Corporate,Office Supplies,Binders,Mumbai,Maharashtra,West,553.47,1,0.04,207.55
ORD00121,2023-08-29,CUST6403,Consumer,Office Supplies,Storage,Lucknow,Uttar Pradesh,Central,437.15,1,0.03,166.75
ORD00046,2023-08-30,CUST6617,Home Office,Technology,Accessories,Raipur,Chhattisgarh,Central,7034.4,1,0.26,855.53
ORD00575,2023-08-30,CUST4633,Home Office,Technology,Machines,Bengaluru,Karnataka,South,9745.86,1,0.05,3077.64
ORD00132,2023-08-31,CUST6446,Corporate,Technology,Copiers,Margao,Goa,West,9597.98,1,0.13,2427.08
ORD00763,2023-08-31,CUST5994,Consumer,Furniture,Tables,Kanpur,Uttar Pradesh,Central,6734.14,1,0.1,1496.48
ORD00036,2023-09-01,CUST4111,Consumer,Office Supplies,Art,Bhilai,Chhattisgarh,Central,649.62,1,0.09,221.3
ORD01102,2023-09-01,CUST7470,Consumer,Furniture,Tables,Bhubaneswar,Odisha,East,6041.78,1,0.08,1444.78
ORD00929,2023-09-01,CUST8014,Home Office,Furniture,Furnishings,Hyderabad,Telangana,South,13522.83,2,0.3,-0.0
ORD00305,2023-09-03,CUST4871,Home Office,Office Supplies,Storage,Gaya,Bihar,East,2326.04,4,0.1,775.35
ORD00362,2023-09-04,CUST2524,Corporate,Office Supplies,Art,New Delhi,Delhi,East,925.64,2,0.19,239.98
ORD00180,2023-09-04,CUST2697,Corporate,Technology,Copiers,Gaya,Bihar,East,12341.77,1,0.08,3622.04
ORD00685,2023-09-06,CUST4863,Corporate,Furniture,Chairs,Nagpur,Maharashtra,West,3404.95,1,0.29,47.96
ORD00639,2023-09-06,CUST7732,Home Office,Office Supplies,Art,Chennai,Tamil Nadu,South,529.37,1,0.23,116.88
ORD01155,2023-09-07,CUST7181,Corporate,Office Supplies,Art,Noida,Uttar Pradesh,Central,1350.42,2,0.06,488.45
ORD00616,2023-09-07,CUST5140,Consumer,Furniture,Furnishings,Ahmedabad,Gujarat,West,35341.45,4,0.13,6905.8
ORD01194,2023-09-08,CUST7943,Home Office,Furniture,Tables,New Delhi,Delhi,East,6979.45,1,0.07,1726.1
ORD00576,2023-09-08,CUST9552,Home Office,Furniture,Tables,Noida,Uttar Pradesh,Central,7122.24,1,0.24,562.28
ORD00500,2023-09-09,CUST6632,Home Office,Technology,Phones,Mumbai,Maharashtra,West,7563.37,1,0.04,2442.34
ORD00073,2023-09-09,CUST4919,Home Office,Office Supplies,Storage,Udaipur,Rajasthan,West,1531.38,3,0.24,322.39
ORD00027,2023-09-10,CUST2160,Corporate,Technology,Phones,Mumbai,Maharashtra,West,9370.84,1,0.05,2959.21
ORD00699,2023-09-10,CUST9584,Corporate,Furniture,Bookcases,Bengaluru,Karnataka,South,6111.8,1,0.13,1194.26
ORD00569,2023-09-10,CUST4648,Home Office,Office Supplies,Paper,Raipur,Chhattisgarh,Central,547.22,1,0.07,194.17
ORD00290,2023-09-10,CUST5758,Consumer,Office Supplies,Binders,Thiruvananthapuram,Kerala,South,2271.57,5,0.19,588.92
ORD00477,2023-09-10,CUST3320,Consumer,Technology,Accessories,Bhopal,Madhya Pradesh,Central,12520.47,1,0.1,3477.91
ORD00409,2023-09-10,CUST5646,Corporate,Furniture,Furnishings,Margao,Goa,West,7530.07,1,0.07,1862.28
ORD00868,2023-09-11,CUST1447,Corporate,Technology,Copiers,Nagpur,Maharashtra,West,8991.72,1,0.03,2966.34
ORD00890,2023-09-11,CUST1571,Consumer,Office Supplies,Paper,Cuttack,Odisha,East,536.6,1,0.12,170.73
ORD00232,2023-09-11,CUST2106,Corporate,Technology,Copiers,Raipur,Chhattisgarh,Central,10643.64,1,0.14,2599.03
ORD00380,2023-09-11,CUST6620,Corporate,Office Supplies,Binders,Siliguri,West Bengal,East,981.16,2,0.32,115.43
ORD00215,2023-09-11,CUST7172,Home Office,Office Supplies,Binders,Patna,Bihar,East,580.63,1,0.02,225.14
ORD00572,2023-09-13,CUST9996,Consumer,Office Supplies,Binders,Cuttack,Odisha,East,1054.14,2,0.07,374.05
ORD01031,2023-09-13,CUST7591,Corporate,Technology,Machines,Hyderabad,Telangana,South,22105.35,2,0.05,6980.63
ORD00292,2023-09-13,CUST5450,Corporate,Technology,Copiers,Vadodara,Gujarat,West,20753.1,2,0.13,5247.91
ORD00697,2023-09-14,CUST4844,Consumer,Office Supplies,Art,Ahmedabad,Gujarat,West,610.0,1,0.07,216.45
ORD00392,2023-09-15,CUST7286,Home Office,Technology,Accessories,Kochi,Kerala,South,7988.35,1,0.35,0.0
ORD00150,2023-09-16,CUST3240,Home Office,Technology,Accessories,Kanpur,Uttar Pradesh,Central,31131.97,3,0.1,8647.77
ORD00548,2023-09-16,CUST1323,Home Office,Office Supplies,Storage,New Delhi,Delhi,East,475.11,1,0.15,139.74
ORD00798,2023-09-16,CUST7235,Corporate,Technology,Machines,Bhubaneswar,Odisha,East,12491.43,1,0.09,3568.98
ORD00879,2023-09-18,CUST7408,Home Office,Office Supplies,Storage,Indore,Madhya Pradesh,Central,1640.69,3,0.13,509.18
ORD01030,2023-09-18,CUST5945,Home Office,Office Supplies,Art,Jaipur,Rajasthan,West,455.43,1,0.06,164.73
ORD00800,2023-09-18,CUST8311,Corporate,Furniture,Chairs,Cuttack,Odisha,East,8214.36,1,0.06,2097.28
ORD00209,2023-09-20,CUST7333,Consumer,Office Supplies,Binders,Indore,Madhya Pradesh,Central,1235.43,2,0.06,446.86
ORD00981,2023-09-21,CUST5932,Corporate,Furniture,Chairs,Siliguri,West Bengal,East,35605.77,6,0.03,9910.89
ORD01001,2023-09-21,CUST7672,Consumer,Office Supplies,Art,Noida,Uttar Pradesh,Central,327.41,1,0.24,68.93
ORD00333,2023-09-21,CUST5967,Corporate,Furniture,Chairs,Panaji,Goa,West,6762.67,1,0.15,1193.41
ORD00446,2023-09-22,CUST4817,Consumer,Furniture,Chairs,Pune,Maharashtra,West,15390.92,2,0.03,4284.07
ORD01146,2023-09-25,CUST9172,Home Office,Furniture,Tables,Thiruvananthapuram,Kerala,South,26683.07,3,0.01,7816.25
ORD01074,2023-09-25,CUST3095,Consumer,Office Supplies,Paper,Indore,Madhya Pradesh,Central,834.51,2,0.38,26.92
ORD00164,2023-09-25,CUST4475,Consumer,Office Supplies,Storage,Pune,Maharashtra,West,505.06,1,0.08,175.68
ORD00399,2023-09-25,CUST5055,Consumer,Office Supplies,Binders,Coimbatore,Tamil Nadu,South,1017.71,2,0.17,282.01
ORD00620,2023-09-25,CUST6008,Home Office,Furniture,Tables,Thiruvananthapuram,Kerala,South,8749.67,1,0.12,1789.7
ORD00341,2023-09-26,CUST9000,Home Office,Technology,Machines,Vadodara,Gujarat,West,10683.37,1,0.22,1780.56
ORD00826,2023-09-27,CUST8921,Corporate,Technology,Phones,Chennai,Tamil Nadu,South,23560.75,2,0.1,6544.66
ORD00069,2023-09-27,CUST4997,Corporate,Office Supplies,Art,Margao,Goa,West,615.18,1,0.03,234.66
ORD00003,2023-09-28,CUST8359,Consumer,Furniture,Chairs,Siliguri,West Bengal,East,7782.4,1,0.09,1795.94
ORD00070,2023-09-28,CUST9486,Consumer,Furniture,Bookcases,Bhubaneswar,Odisha,East,7419.14,1,0.14,1380.31
ORD00358,2023-09-29,CUST2204,Home Office,Technology,Copiers,Patna,Bihar,East,68143.21,6,0.09,19469.49
ORD01168,2023-09-30,CUST4874,Home Office,Office Supplies,Binders,Kolkata,West Bengal,East,604.95,1,0.16,172.84
ORD00435,2023-09-30,CUST5403,Home Office,Technology,Machines,Jaipur,Rajasthan,West,10471.92,1,0.03,3454.66
ORD00722,2023-09-30,CUST1246,Corporate,Furniture,Chairs,Siliguri,West Bengal,East,10191.36,2,0.24,804.58
ORD01196,2023-10-01,CUST6477,Consumer,Technology,Phones,Cuttack,Odisha,East,39298.04,4,0.0,13754.31
ORD00715,2023-10-01,CUST9165,Corporate,Furniture,Furnishings,Udaipur,Rajasthan,West,5403.01,1,0.14,1005.21
ORD00042,2023-10-01,CUST2638,Home Office,Office Supplies,Storage,New Delhi,Delhi,East,513.96,1,0.19,133.25
ORD01128,2023-10-02,CUST5358,Consumer,Furniture,Furnishings,Raipur,Chhattisgarh,Central,9377.72,1,0.05,2467.82
ORD00263,2023-10-04,CUST8430,Corporate,Office Supplies,Storage,Coimbatore,Tamil Nadu,South,572.54,1,0.12,182.17
ORD00244,2023-10-04,CUST3068,Consumer,Office Supplies,Paper,Siliguri,West Bengal,East,1020.45,2,0.16,291.56
ORD00755,2023-10-04,CUST1674,Home Office,Furniture,Bookcases,Mysuru,Karnataka,South,6569.76,1,0.08,1571.03
ORD00022,2023-10-04,CUST8962,Consumer,Office Supplies,Paper,Kolkata,West Bengal,East,447.66,1,0.2,111.91
ORD00422,2023-10-04,CUST5059,Consumer,Technology,Copiers,Bhilai,Chhattisgarh,Central,46902.8,4,0.07,14121.27
ORD01051,2023-10-05,CUST3625,Consumer,Office Supplies,Storage,Siliguri,West Bengal,East,2272.33,4,0.04,852.12
ORD00433,2023-10-06,CUST3877,Home Office,Office Supplies,Binders,Kanpur,Uttar Pradesh,Central,409.1,1,0.13,126.96
ORD00187,2023-10-07,CUST1815,Home Office,Technology,Phones,Kolkata,West Bengal,East,9778.28,1,0.22,1629.71
ORD00282,2023-10-07,CUST7229,Home Office,Office Supplies,Paper,Bhubaneswar,Odisha,East,1417.25,3,0.16,404.93
ORD01037,2023-10-07,CUST4144,Consumer,Office Supplies,Paper,Chennai,Tamil Nadu,South,1090.05,2,0.13,338.29
ORD01048,2023-10-08,CUST1570,Home Office,Technology,Machines,Gwalior,Madhya Pradesh,Central,11847.27,1,0.07,3566.92
ORD00666,2023-10-08,CUST4187,Home Office,Technology,Machines,Raipur,Chhattisgarh,Central,10331.39,1,0.19,2040.77
ORD00585,2023-10-09,CUST3173,Home Office,Furniture,Chairs,Noida,Uttar Pradesh,Central,6024.54,1,0.13,1177.21
ORD00748,2023-10-09,CUST3213,Home Office,Furniture,Bookcases,Lucknow,Uttar Pradesh,Central,28226.29,4,0.03,7856.8
ORD00260,2023-10-10,CUST6531,Consumer,Furniture,Tables,Kolkata,West Bengal,East,7116.07,1,0.15,1255.77
ORD00887,2023-10-10,CUST1984,Corporate,Furniture,Tables,Cuttack,Odisha,East,8334.06,1,0.08,1992.93
ORD00149,2023-10-10,CUST4588,Corporate,Technology,Copiers,Gwalior,Madhya Pradesh,Central,12345.83,1,0.03,4072.85
ORD00264,2023-10-11,CUST8609,Corporate,Furniture,Bookcases,Margao,Goa,West,8136.48,1,0.06,2077.4
ORD01021,2023-10-12,CUST2391,Corporate,Furniture,Chairs,Vadodara,Gujarat,West,6607.96,1,0.12,1351.63
ORD00964,2023-10-12,CUST9821,Consumer,Technology,Accessories,Bhopal,Madhya Pradesh,Central,14868.73,2,0.27,1629.45
ORD00367,2023-10-12,CUST5991,Consumer,Furniture,Furnishings,Panaji,Goa,West,61412.4,8,0.08,14685.58
ORD00945,2023-10-12,CUST7031,Home Office,Technology,Phones,Warangal,Telangana,South,12600.9,1,0.1,3500.25
ORD00405,2023-10-12,CUST9019,Corporate,Furniture,Chairs,Gwalior,Madhya Pradesh,Central,23775.81,3,0.07,5880.04
ORD00968,2023-10-13,CUST5728,Corporate,Technology,Phones,Margao,Goa,West,22879.9,2,0.09,6537.12
ORD01072,2023-10-14,CUST9074,Home Office,Furniture,Bookcases,Jaipur,Rajasthan,West,6457.14,1,0.14,1201.33
ORD01006,2023-10-15,CUST9177,Home Office,Technology,Copiers,Siliguri,West Bengal,East,11198.43,1,0.04,3616.16
ORD00299,2023-10-15,CUST9901,Home Office,Technology,Phones,Bhilai,Chhattisgarh,Central,8401.59,1,0.07,2529.51
ORD01151,2023-10-15,CUST5995,Corporate,Technology,Machines,Kolkata,West Bengal,East,10512.88,1,0.09,3003.68
ORD00867,2023-10-16,CUST2006,Corporate,Furniture,Bookcases,Kanpur,Uttar Pradesh,Central,7278.94,1,0.22,746.56
ORD00095,2023-10-16,CUST3979,Corporate,Technology,Copiers,Indore,Madhya Pradesh,Central,9162.3,1,0.25,1221.64
ORD00379,2023-10-16,CUST5840,Consumer,Technology,Accessories,Indore,Madhya Pradesh,Central,11208.14,1,0.17,2430.68
ORD01098,2023-10-16,CUST2339,Corporate,Office Supplies,Binders,Warangal,Telangana,South,1920.51,3,0.07,681.47
ORD00858,2023-10-16,CUST2387,Consumer,Furniture,Bookcases,Margao,Goa,West,8210.62,1,0.09,1894.76
ORD00753,2023-10-16,CUST7251,Consumer,Office Supplies,Paper,Mysuru,Karnataka,South,384.03,1,0.13,119.18
ORD00827,2023-10-18,CUST3174,Home Office,Technology,Machines,Bhopal,Madhya Pradesh,Central,10417.38,1,0.04,3363.95
ORD01082,2023-10-19,CUST5033,Consumer,Technology,Accessories,Siliguri,West Bengal,East,10173.69,1,0.14,2484.27
ORD00886,2023-10-19,CUST3653,Corporate,Technology,Copiers,Bhilai,Chhattisgarh,Central,9511.51,1,0.05,3003.63
ORD00186,2023-10-21,CUST6314,Home Office,Office Supplies,Storage,Udaipur,Rajasthan,West,457.39,1,0.01,180.19
ORD00839,2023-10-22,CUST3354,Consumer,Office Supplies,Storage,Kochi,Kerala,South,484.81,1,0.24,102.07
ORD01086,2023-10-23,CUST3118,Home Office,Technology,Copiers,Kanpur,Uttar Pradesh,Central,12185.64,1,0.13,3081.42
ORD01112,2023-10-23,CUST1311,Home Office,Office Supplies,Art,Chennai,Tamil Nadu,South,441.03,1,0.05,162.49
ORD00911,2023-10-23,CUST5648,Home Office,Furniture,Bookcases,Nagpur,Maharashtra,West,6868.98,1,0.02,1962.56
ORD00838,2023-10-23,CUST2593,Corporate,Furniture,Furnishings,Nagpur,Maharashtra,West,8901.55,1,0.08,2128.63
ORD00074,2023-10-23,CUST6502,Corporate,Office Supplies,Art,Patna,Bihar,East,1376.38,2,0.17,381.41
ORD00821,2023-10-23,CUST1510,Corporate,Technology,Machines,Bhopal,Madhya Pradesh,Central,7210.2,1,0.37,-228.89
ORD00912,2023-10-24,CUST5439,Home Office,Office Supplies,Art,Ahmedabad,Gujarat,West,6445.46,9,0.07,2287.1
ORD00208,2023-10-25,CUST7697,Corporate,Office Supplies,Paper,Bhilai,Chhattisgarh,Central,474.42,1,0.12,150.95
ORD00783,2023-10-27,CUST3155,Consumer,Office Supplies,Art,Bhopal,Madhya Pradesh,Central,1244.58,3,0.17,344.88
ORD00497,2023-10-28,CUST9914,Consumer,Office Supplies,Art,Thiruvananthapuram,Kerala,South,2225.69,3,0.05,819.99
ORD00895,2023-10-29,CUST2485,Home Office,Office Supplies,Storage,Raipur,Chhattisgarh,Central,683.18,1,0.04,256.19
ORD00285,2023-10-29,CUST6325,Home Office,Technology,Copiers,Kolkata,West Bengal,East,34875.72,3,0.05,11013.38
ORD00408,2023-10-29,CUST7516,Home Office,Technology,Phones,Hyderabad,Telangana,South,45625.8,4,0.08,13390.18
ORD00700,2023-10-30,CUST7387,Consumer,Furniture,Bookcases,Lucknow,Uttar Pradesh,Central,7976.09,1,0.06,2036.45
ORD00625,2023-10-30,CUST1511,Home Office,Furniture,Tables,New Delhi,Delhi,East,6093.98,1,0.26,329.41
ORD00214,2023-10-31,CUST2264,Consumer,Office Supplies,Art,Ahmedabad,Gujarat,West,4243.03,6,0.09,1445.43
ORD00965,2023-11-01,CUST9381,Corporate,Office Supplies,Binders,Coimbatore,Tamil Nadu,South,592.34,1,0.04,222.12
ORD00541,2023-11-01,CUST7112,Home Office,Office Supplies,Art,New Delhi,Delhi,East,510.32,1,0.12,162.37
ORD00330,2023-11-01,CUST4978,Corporate,Office Supplies,Binders,Kochi,Kerala,South,640.88,1,0.08,222.92
ORD00619,2023-11-02,CUST2143,Corporate,Office Supplies,Storage,Ahmedabad,Gujarat,West,453.18,1,0.25,90.64
ORD00633,2023-11-02,CUST9918,Home Office,Technology,Machines,Gaya,Bihar,East,26690.5,2,0.14,6517.44
